khe	0	0	1	1	1.0
kib	1	0	5	6	0.8333333333333334
kick	0	0	7	7	1.0
kid	0	0	16	16	1.0
kiel	0	0	1	1	1.0
kie	0	1	1	2	0.5
kill	0	0	4	4	1.0
kiln	0	0	1	1	1.0
kilt	1	0	1	2	0.5
kil	1	6	10	17	0.5882352941176471
kin	4	30	13	47	0.2765957446808511
kind	4	0	6	10	0.6
kine	9	0	1	10	0.1
king	0	2	12	14	0.8571428571428571
kings	2	0	2	4	0.5
kink	1	0	5	6	0.8333333333333334
kins	1	0	4	5	0.8
kip	0	0	2	2	1.0
kirk	0	0	1	1	1.0
kir	0	1	1	2	0.5
kiss	0	0	3	3	1.0
kis	0	3	1	4	0.25
kit	0	5	5	10	0.5
kitch	0	0	2	2	1.0
kite	1	0	1	2	0.5
kith	0	0	1	1	1.0
kitsch	0	0	1	1	1.0
ki	0	107	10	117	0.08547008547008547
kleen	0	0	1	1	1.0
knack	0	0	2	2	1.0
knap	0	0	1	1	1.0
knave	2	0	1	3	0.3333333333333333
knav	0	1	4	5	0.8
knead	0	0	2	2	1.0
knee	0	2	4	6	0.6666666666666666
kneel	0	0	2	2	1.0
knell	0	0	1	1	1.0
knelt	0	0	1	1	1.0
knew	0	0	1	1	1.0
knick	0	0	3	3	1.0
knife	0	0	2	2	1.0
knif	0	2	1	3	0.3333333333333333
knight	0	0	3	3	1.0
knish	0	0	1	1	1.0
knit	0	0	5	5	1.0
knives	0	0	1	1	1.0
knob	0	0	5	5	1.0
knock	0	0	5	5	1.0
knoll	0	0	1	1	1.0
knot	0	0	9	9	1.0
knout	0	0	1	1	1.0
know	0	3	5	8	0.625
knowl	0	0	2	2	1.0
known	0	0	1	1	1.0
knox	0	0	1	1	1.0
knuck	0	0	1	1	1.0
knurl	0	1	1	2	0.5
knurled	0	0	1	1	1.0
kob	1	0	1	2	0.5
kohl	0	0	1	1	1.0
kook	0	0	5	5	1.0
kow	0	0	2	2	1.0
ko	0	9	8	17	0.47058823529411764
kraal	0	0	1	1	1.0
kraft	0	0	1	1	1.0
kraut	0	0	1	1	1.0
krem	0	0	1	1	1.0
krish	0	0	1	1	1.0
kro	0	0	2	2	1.0
kryp	0	0	1	1	1.0
kud	1	0	1	2	0.5
kum	0	0	1	1	1.0
ku	0	2	4	6	0.6666666666666666
kwash	0	0	1	1	1.0
kwa	0	1	1	2	0.5
kyat	1	0	1	2	0.5
ky	0	1	1	2	0.5
lab	21	0	5	26	0.19230769230769232
lace	6	0	2	8	0.25
lach	0	0	2	2	1.0
lack	0	0	4	4	1.0
lac	4	8	24	36	0.6666666666666666
lad	10	1	5	16	0.3125
lade	1	0	1	2	0.5
lag	4	0	4	8	0.5
laid	0	0	1	1	1.0
lain	0	0	1	1	1.0
lair	0	1	1	2	0.5
laird	0	0	1	1	1.0
lake	0	0	1	1	1.0
lal	0	0	1	1	1.0
lam	14	12	26	52	0.5
lamb	7	0	4	11	0.36363636363636365
lame	12	0	4	16	0.25
lamp	5	0	4	9	0.4444444444444444
lance	4	0	1	5	0.2
lanc	3	1	3	7	0.42857142857142855
land	2	2	18	22	0.8181818181818182
lands	4	0	2	6	0.3333333333333333
lane	0	0	1	1	1.0
lank	0	0	6	6	1.0
lan	2	31	19	52	0.36538461538461536
lao	0	0	1	1	1.0
lap	2	3	10	15	0.6666666666666666
lapse	1	0	1	2	0.5
laps	0	1	2	3	0.6666666666666666
larch	0	0	1	1	1.0
lard	1	0	4	5	0.8
large	4	0	3	7	0.42857142857142855
larg	3	3	3	9	0.3333333333333333
lark	0	0	2	2	1.0
lar	3	13	18	34	0.5294117647058824
lash	0	1	3	4	0.75
lashed	0	0	1	1	1.0
lass	6	0	1	7	0.14285714285714285
last	0	0	4	4	1.0
las	2	9	8	19	0.42105263157894735
latch	0	0	3	3	1.0
late	8	0	4	12	0.3333333333333333
lath	0	1	4	5	0.8
lathe	2	0	1	3	0.3333333333333333
lat	5	12	12	29	0.41379310344827586
laud	3	1	5	9	0.5555555555555556
lauds	0	0	1	1	1.0
laugh	0	0	7	7	1.0
launch	0	0	2	2	1.0
laun	0	2	4	6	0.6666666666666666
lau	0	19	5	24	0.20833333333333334
lave	1	0	1	2	0.5
lav	2	1	9	12	0.75
law	0	2	17	19	0.8947368421052632
lawn	0	0	2	2	1.0
lax	0	0	5	5	1.0
lay	0	0	11	11	1.0
laze	0	0	1	1	1.0
laz	6	1	3	10	0.3
la	0	300	78	378	0.20634920634920634
leach	0	0	2	2	1.0
lead	0	0	7	7	1.0
leaf	0	1	9	10	0.9
leafed	0	0	1	1	1.0
league	2	0	1	3	0.3333333333333333
leagu	2	1	1	4	0.25
leak	0	0	7	7	1.0
lean	0	1	4	5	0.8
leant	0	0	1	1	1.0
leap	0	1	4	5	0.8
leapt	0	0	1	1	1.0
learn	1	1	4	6	0.6666666666666666
learnt	0	0	1	1	1.0
lear	0	5	1	6	0.16666666666666666
lease	1	0	2	3	0.6666666666666666
leash	0	0	1	1	1.0
least	0	0	2	2	1.0
leas	0	5	3	8	0.375
leath	0	0	4	4	1.0
leave	3	2	1	6	0.16666666666666666
leaved	0	0	1	1	1.0
leaves	0	0	1	1	1.0
leav	0	3	5	8	0.625
lea	0	64	2	66	0.030303030303030304
leb	0	0	2	2	1.0
lech	0	0	4	4	1.0
lec	0	4	6	10	0.6
led	0	3	1	4	0.25
ledge	1	0	2	3	0.6666666666666666
ledg	0	2	1	3	0.3333333333333333
lee	0	9	4	13	0.3076923076923077
leech	0	0	1	1	1.0
leek	0	0	1	1	1.0
leer	0	0	6	6	1.0
lees	0	0	1	1	1.0
left	0	0	7	7	1.0
leg	18	0	30	48	0.625
lei	2	2	3	7	0.42857142857142855
leit	0	0	2	2	1.0
lek	0	0	1	1	1.0
lem	1	0	5	6	0.8333333333333334
lend	0	0	3	3	1.0
length	0	0	8	8	1.0
lens	0	0	2	2	1.0
lent	2	0	2	4	0.5
len	5	15	6	26	0.23076923076923078
leon	2	0	1	3	0.3333333333333333
leop	1	0	1	2	0.5
leo	3	2	1	6	0.16666666666666666
lep	0	0	4	4	1.0
less	3	0	3	6	0.5
lest	0	0	1	1	1.0
les	2	4	5	11	0.45454545454545453
let	4	1	11	16	0.6875
leth	4	0	1	5	0.2
leu	1	0	3	4	0.75
lev	3	0	24	27	0.8888888888888888
lewd	0	0	3	3	1.0
lex	0	0	5	5	1.0
le	0	227	40	267	0.149812734082397
lib	24	0	14	38	0.3684210526315789
lice	7	0	1	8	0.125
lick	0	0	3	3	1.0
lic	9	4	3	16	0.1875
lid	1	0	2	3	0.6666666666666666
lie	2	8	1	11	0.09090909090909091
liech	0	0	1	1	1.0
lied	0	0	2	2	1.0
lief	0	0	1	1	1.0
liege	1	0	1	2	0.5
lien	1	0	1	2	0.5
lieu	0	0	2	2	1.0
life	1	0	12	13	0.9230769230769231
lift	0	0	2	2	1.0
lif	0	14	1	15	0.06666666666666667
light	0	1	16	17	0.9411764705882353
lights	2	0	1	3	0.3333333333333333
lig	4	17	7	28	0.25
like	1	0	7	8	0.875
lik	0	7	4	11	0.36363636363636365
lilt	0	0	1	1	1.0
lil	1	1	4	6	0.6666666666666666
limb	4	1	2	7	0.2857142857142857
limbed	0	0	1	1	1.0
lime	2	0	5	7	0.7142857142857143
limn	1	0	1	2	0.5
limp	5	0	3	8	0.375
lim	4	12	26	42	0.6190476190476191
linch	0	0	1	1	1.0
line	8	2	7	17	0.4117647058823529
lines	0	0	2	2	1.0
ling	8	0	1	9	0.1111111111111111
link	0	2	2	4	0.5
linked	0	0	1	1	1.0
links	0	0	1	1	1.0
lint	1	0	4	5	0.8
lin	2	19	25	46	0.5434782608695652
lip	1	1	4	6	0.6666666666666666
lipped	0	0	1	1	1.0
liq	2	0	12	14	0.8571428571428571
lisle	0	0	1	1	1.0
lisp	0	0	3	3	1.0
list	2	1	5	8	0.625
lists	0	0	1	1	1.0
lis	0	10	5	15	0.3333333333333333
lit	6	10	30	46	0.6521739130434783
lithe	2	0	4	6	0.6666666666666666
lith	2	4	6	12	0.5
live	11	2	8	21	0.38095238095238093
lived	0	0	1	1	1.0
lives	1	0	1	2	0.5
liv	0	10	17	27	0.6296296296296297
liz	0	0	1	1	1.0
li	0	269	69	338	0.20414201183431951
llan	1	0	1	2	0.5
lla	0	1	2	3	0.6666666666666666
load	0	1	5	6	0.8333333333333334
loads	1	0	1	2	0.5
loaf	0	0	2	2	1.0
loam	0	0	2	2	1.0
loan	0	0	3	3	1.0
loath	0	1	5	6	0.8333333333333334
loathe	1	0	1	2	0.5
loaves	0	0	1	1	1.0
lob	2	2	11	15	0.7333333333333333
lobe	0	1	1	2	0.5
lobed	0	0	1	1	1.0
loch	0	0	1	1	1.0
lock	0	0	9	9	1.0
lode	1	0	3	4	0.75
lodge	1	1	3	5	0.6
lodged	0	0	1	1	1.0
lodg	0	4	4	8	0.5
loft	0	0	7	7	1.0
log	11	1	16	28	0.5714285714285714
loge	0	0	1	1	1.0
loin	0	1	2	3	0.6666666666666666
loins	0	0	1	1	1.0
loi	0	3	2	5	0.4
loll	1	0	1	2	0.5
lol	0	1	1	2	0.5
lone	1	0	9	10	0.9
long	3	1	11	15	0.7333333333333333
longs	1	0	1	2	0.5
lon	0	21	5	26	0.19230769230769232
look	0	0	3	3	1.0
loom	0	0	2	2	1.0
loon	0	0	5	5	1.0
loop	0	1	2	3	0.6666666666666666
looped	0	0	1	1	1.0
loose	3	0	3	6	0.5
loos	0	3	4	7	0.5714285714285714
loot	0	0	2	2	1.0
lop	1	1	6	8	0.75
lope	1	0	1	2	0.5
lord	0	1	7	8	0.875
lords	1	0	1	2	0.5
lore	3	0	1	4	0.25
lorn	0	0	1	1	1.0
lor	3	10	3	16	0.1875
lose	1	0	1	2	0.5
loss	0	0	1	1	1.0
lost	0	0	1	1	1.0
los	0	3	3	6	0.5
lot	3	1	4	8	0.5
lots	0	0	1	1	1.0
loud	0	0	5	5	1.0
lounge	1	0	1	2	0.5
loung	0	1	2	3	0.6666666666666666
loupe	0	0	1	1	1.0
louse	0	0	1	1	1.0
lous	0	1	5	6	0.8333333333333334
lout	0	0	3	3	1.0
lou	0	18	6	24	0.25
love	1	0	13	14	0.9285714285714286
lov	0	13	5	18	0.2777777777777778
low	0	0	20	20	1.0
lox	0	0	1	1	1.0
loy	0	0	5	5	1.0
loz	0	0	1	1	1.0
lo	0	233	45	278	0.1618705035971223
lube	0	0	1	1	1.0
lub	7	1	4	12	0.3333333333333333
luck	0	0	7	7	1.0
luc	12	7	1	20	0.05
luff	0	0	1	1	1.0
lug	1	0	3	4	0.75
luke	0	0	2	2	1.0
lull	0	0	3	3	1.0
lump	0	0	7	7	1.0
lum	9	7	8	24	0.3333333333333333
lunch	0	0	5	5	1.0
lung	0	1	3	4	0.75
lunge	1	0	1	2	0.5
lunk	0	0	1	1	1.0
lurch	0	0	1	1	1.0
lure	0	0	1	1	1.0
lurk	0	0	2	2	1.0
lur	3	4	2	9	0.2222222222222222
lush	0	0	2	2	1.0
lust	3	0	8	11	0.7272727272727273
lus	1	10	5	16	0.3125
lute	2	0	1	3	0.3333333333333333
lut	6	1	1	8	0.125
lux	0	0	7	7	1.0
lu	0	77	48	125	0.384
lye	0	0	1	1	1.0
lymph	3	0	1	4	0.25
lym	0	1	3	4	0.75
lynch	0	0	4	4	1.0
lynx	0	0	2	2	1.0
lyre	0	0	1	1	1.0
lyr	0	1	6	7	0.8571428571428571
ly	0	18	4	22	0.18181818181818182
mace	5	0	1	6	0.16666666666666666
mach	10	0	1	11	0.09090909090909091
macke	1	0	1	2	0.5
mack	0	1	3	4	0.75
mac	14	6	17	37	0.4594594594594595
mad	4	1	20	25	0.8
made	2	0	1	3	0.3333333333333333
mael	0	0	1	1	1.0
maes	0	0	1	1	1.0
mae	0	2	3	5	0.6
mag	3	0	40	43	0.9302325581395349
maid	0	0	7	7	1.0
mail	1	1	6	8	0.75
mailed	0	0	1	1	1.0
maim	0	1	1	2	0.5
maimed	0	0	1	1	1.0
main	0	1	17	18	0.9444444444444444
mains	4	0	1	5	0.2
maize	0	0	1	1	1.0
mai	0	35	2	37	0.05405405405405406
maj	7	0	1	8	0.125
make	1	0	3	4	0.75
mak	1	3	2	6	0.3333333333333333
male	5	0	2	7	0.2857142857142857
mall	6	0	1	7	0.14285714285714285
malm	0	0	1	1	1.0
malt	2	0	3	5	0.6
mal	19	7	29	55	0.5272727272727272
mam	1	0	8	9	0.8888888888888888
man	16	7	99	122	0.8114754098360656
mane	2	1	1	4	0.25
maned	0	0	1	1	1.0
mange	1	0	1	2	0.5
manil	1	0	1	2	0.5
manned	0	0	1	1	1.0
manse	2	0	1	3	0.3333333333333333
mans	6	1	1	8	0.125
map	1	0	3	4	0.75
mar	16	26	87	129	0.6744186046511628
march	0	0	3	3	1.0
mare	1	0	1	2	0.5
marge	0	0	1	1	1.0
mark	6	4	7	17	0.4117647058823529
marked	1	0	1	2	0.5
marks	0	0	3	3	1.0
marl	1	0	1	2	0.5
marque	3	0	1	4	0.25
mars	7	6	1	14	0.07142857142857142
marsh	6	0	6	12	0.5
mart	14	0	1	15	0.06666666666666667
mash	0	0	1	1	1.0
mask	0	1	2	3	0.6666666666666666
masked	0	0	1	1	1.0
masque	1	0	1	2	0.5
mass	12	0	7	19	0.3684210526315789
mast	18	0	2	20	0.1
mas	5	14	39	58	0.6724137931034483
mat	22	13	21	56	0.375
match	0	0	6	6	1.0
mate	9	0	1	10	0.1
math	0	0	4	4	1.0
mats	0	0	1	1	1.0
matte	2	0	1	3	0.3333333333333333
maud	0	0	2	2	1.0
maul	0	0	3	3	1.0
maun	0	0	2	2	1.0
mauve	0	0	1	1	1.0
mau	0	8	3	11	0.2727272727272727
mav	2	0	1	3	0.3333333333333333
maw	0	2	1	3	0.3333333333333333
mawk	0	0	2	2	1.0
max	0	0	13	13	1.0
may	0	3	12	15	0.8
mayor	4	0	3	7	0.42857142857142855
maze	0	0	1	1	1.0
ma	0	529	122	651	0.18740399385560677
mba	0	0	1	1	1.0
mead	0	1	4	5	0.8
meads	0	0	1	1	1.0
meal	0	0	5	5	1.0
mean	2	2	8	12	0.6666666666666666
means	0	0	1	1	1.0
meant	1	0	1	2	0.5
meas	4	0	9	13	0.6923076923076923
meat	0	0	7	7	1.0
mea	2	36	7	45	0.15555555555555556
mech	3	0	7	10	0.7
med	21	0	21	42	0.5
meed	0	0	1	1	1.0
meek	0	0	3	3	1.0
meer	0	0	1	1	1.0
meet	0	0	4	4	1.0
meg	2	0	12	14	0.8571428571428571
meis	0	0	1	1	1.0
mei	0	1	2	3	0.6666666666666666
meld	0	0	1	1	1.0
melt	0	0	2	2	1.0
mel	6	3	17	26	0.6538461538461539
mem	3	0	17	20	0.85
men	10	4	31	45	0.6888888888888889
mend	5	0	3	8	0.375
mens	6	0	1	7	0.14285714285714285
meph	1	0	1	2	0.5
mer	4	5	38	47	0.8085106382978723
mere	3	0	2	5	0.4
merge	2	0	1	3	0.3333333333333333
merg	2	1	2	5	0.4
mesh	1	0	2	3	0.6666666666666666
mess	7	0	7	14	0.5
mes	2	9	19	30	0.6333333333333333
met	24	12	35	71	0.49295774647887325
metal	7	0	1	8	0.125
mete	9	1	1	11	0.09090909090909091
meteor	6	0	1	7	0.14285714285714285
meth	7	0	9	16	0.5625
mew	0	2	1	3	0.3333333333333333
mewl	0	0	1	1	1.0
mews	0	0	1	1	1.0
mex	0	0	2	2	1.0
mez	0	0	1	1	1.0
me	0	292	79	371	0.21293800539083557
mice	0	0	1	1	1.0
mich	0	0	1	1	1.0
mick	0	0	1	1	1.0
mid	1	3	36	40	0.9
midge	1	0	1	2	0.5
midg	0	1	1	2	0.5
midst	1	0	1	2	0.5
mien	0	0	1	1	1.0
miff	0	1	1	2	0.5
miffed	0	0	1	1	1.0
might	0	0	6	6	1.0
mike	0	0	1	1	1.0
milch	0	0	1	1	1.0
mild	3	0	3	6	0.5
mile	1	1	4	6	0.6666666666666666
miles	1	0	1	2	0.5
milk	0	0	10	10	1.0
mill	20	2	9	31	0.2903225806451613
milled	0	0	1	1	1.0
mills	2	0	1	3	0.3333333333333333
milt	1	0	1	2	0.5
mil	5	31	38	74	0.5135135135135135
mime	4	0	1	5	0.2
mim	3	1	8	12	0.6666666666666666
mince	1	0	2	3	0.6666666666666666
minc	0	2	2	4	0.5
mind	0	0	6	6	1.0
mine	6	0	4	10	0.4
ming	2	0	1	3	0.3333333333333333
mink	0	0	1	1	1.0
mint	0	0	3	3	1.0
minx	0	0	2	2	1.0
min	12	21	44	77	0.5714285714285714
mire	0	0	1	1	1.0
mirth	0	0	4	4	1.0
mir	2	5	7	14	0.5
misc	19	0	1	20	0.05
mise	7	0	1	8	0.125
mish	5	0	1	6	0.16666666666666666
miss	18	0	2	20	0.1
mist	21	0	4	25	0.16
mis	7	9	145	161	0.9006211180124224
mitch	0	0	1	1	1.0
mite	1	0	1	2	0.5
mitt	1	0	1	2	0.5
mitz	0	0	1	1	1.0
mit	3	4	6	13	0.46153846153846156
mix	0	1	5	6	0.8333333333333334
mixed	0	0	1	1	1.0
miz	0	0	2	2	1.0
mi	0	379	65	444	0.1463963963963964
mne	0	0	2	2	1.0
moan	0	0	1	1	1.0
moat	0	0	1	1	1.0
mob	4	1	2	7	0.2857142857142857
mobs	1	0	1	2	0.5
mock	0	0	5	5	1.0
moc	1	5	1	7	0.14285714285714285
mod	5	2	37	44	0.8409090909090909
mode	23	0	1	24	0.041666666666666664
mods	0	0	1	1	1.0
moil	0	0	1	1	1.0
moire	0	0	1	1	1.0
moist	3	0	4	7	0.5714285714285714
mois	0	4	3	7	0.42857142857142855
moi	0	9	1	10	0.1
mold	0	1	7	8	0.875
moldy	1	0	1	2	0.5
mole	4	0	3	7	0.42857142857142855
moll	4	0	1	5	0.2
molt	2	0	2	4	0.5
mol	8	14	7	29	0.2413793103448276
mom	4	0	2	6	0.3333333333333333
monk	3	1	2	6	0.3333333333333333
monks	0	0	1	1	1.0
month	0	0	2	2	1.0
mont	5	2	4	11	0.36363636363636365
mon	15	9	75	99	0.7575757575757576
moo	0	26	3	29	0.10344827586206896
mooch	0	0	2	2	1.0
mood	1	0	6	7	0.8571428571428571
moon	0	1	10	11	0.9090909090909091
mooned	0	0	1	1	1.0
moor	0	0	5	5	1.0
moose	0	0	1	1	1.0
moot	0	0	1	1	1.0
mop	1	2	9	12	0.75
mope	3	1	1	5	0.2
mopes	0	0	1	1	1.0
more	2	0	2	4	0.5
morgue	0	0	1	1	1.0
morn	0	0	3	3	1.0
mort	15	0	5	20	0.25
mor	14	11	43	68	0.6323529411764706
mosque	0	0	1	1	1.0
moss	0	0	6	6	1.0
most	0	0	2	2	1.0
mos	4	9	3	16	0.1875
mot	25	11	4	40	0.1
mote	1	0	1	2	0.5
moth	0	0	9	9	1.0
mott	2	0	1	3	0.3333333333333333
mould	0	0	1	1	1.0
mound	0	0	1	1	1.0
mount	6	0	4	10	0.4
moun	0	5	6	11	0.5454545454545454
mourn	0	0	4	4	1.0
mouse	1	0	2	3	0.6666666666666666
mousse	0	0	1	1	1.0
mous	0	3	7	10	0.7
mouth	0	0	9	9	1.0
mou	0	35	1	36	0.027777777777777776
move	1	0	2	3	0.6666666666666666
mov	0	2	4	6	0.6666666666666666
mow	0	1	3	4	0.75
mown	0	0	1	1	1.0
moz	1	0	1	2	0.5
mo	0	335	86	421	0.2042755344418052
much	0	0	1	1	1.0
muck	0	0	9	9	1.0
mud	0	0	9	9	1.0
muen	0	0	1	1	1.0
muff	3	0	1	4	0.25
muf	0	1	4	5	0.8
mug	0	0	6	6	1.0
muk	0	0	1	1	1.0
mulch	0	0	1	1	1.0
mulct	0	0	1	1	1.0
mule	1	0	1	2	0.5
mull	8	0	1	9	0.1111111111111111
mul	2	4	30	36	0.8333333333333334
mum	0	1	9	10	0.9
mumps	0	0	1	1	1.0
munch	0	0	1	1	1.0
mun	5	1	3	9	0.3333333333333333
murk	0	0	2	2	1.0
mur	3	2	8	13	0.6153846153846154
muse	3	0	1	4	0.25
mush	0	0	6	6	1.0
musk	7	0	7	14	0.5
muss	1	0	4	5	0.8
must	12	0	1	13	0.07692307692307693
mus	9	19	31	59	0.5254237288135594
mute	1	0	1	2	0.5
mutt	3	0	1	4	0.25
mut	22	2	5	29	0.1724137931034483
muu	0	0	1	1	1.0
muz	0	0	1	1	1.0
mu	0	149	45	194	0.23195876288659795
myrrh	0	0	1	1	1.0
myr	0	1	4	5	0.8
mys	1	0	12	13	0.9230769230769231
myth	1	0	3	4	0.75
my	0	20	12	32	0.375
nab	1	0	2	3	0.6666666666666666
nag	0	0	3	3	1.0
nail	0	0	2	2	1.0
nain	0	0	1	1	1.0
nai	2	3	2	7	0.2857142857142857
name	0	0	5	5	1.0
nam	0	5	1	6	0.16666666666666666
nan	1	0	3	4	0.75
nap	4	4	5	13	0.38461538461538464
nape	0	0	1	1	1.0
naph	0	0	3	3	1.0
nard	0	0	1	1	1.0
nar	0	1	23	24	0.9583333333333334
nash	0	0	2	2	1.0
nas	7	2	8	17	0.47058823529411764
nat	14	0	12	26	0.46153846153846156
naught	4	0	1	5	0.2
naugh	0	1	4	5	0.8
naut	3	0	1	4	0.25
nau	0	6	10	16	0.625
nave	1	0	1	2	0.5
nav	3	1	8	12	0.6666666666666666
nay	0	0	1	1	1.0
naz	0	0	2	2	1.0
na	0	102	39	141	0.2765957446808511
neap	1	0	1	2	0.5
near	0	0	4	4	1.0
neat	0	1	3	4	0.75
neath	0	0	1	1	1.0
neb	1	0	9	10	0.9
neck	0	0	6	6	1.0
nec	6	6	8	20	0.4
nee	0	10	6	16	0.375
need	5	1	9	15	0.6
needs	0	0	1	1	1.0
neg	9	0	11	20	0.55
neigh	0	0	3	3	1.0
nei	0	3	1	4	0.25
nel	0	0	1	1	1.0
nem	0	0	2	2	1.0
neph	2	0	3	5	0.6
nep	3	3	3	9	0.3333333333333333
nerve	0	1	2	3	0.6666666666666666
nerves	0	0	1	1	1.0
nerv	0	3	8	11	0.7272727272727273
ness	0	0	1	1	1.0
nest	3	0	5	8	0.625
nes	0	6	4	10	0.4
net	0	3	8	11	0.7272727272727273
neth	0	0	3	3	1.0
neu	0	0	18	18	1.0
nev	4	0	3	7	0.42857142857142855
new	0	21	13	34	0.38235294117647056
news	1	0	20	21	0.9523809523809523
newt	1	0	1	2	0.5
next	0	0	1	1	1.0
nex	0	1	1	2	0.5
ne	0	161	42	203	0.20689655172413793
nia	2	0	1	3	0.3333333333333333
nib	0	1	3	4	0.75
nibs	0	0	1	1	1.0
nice	3	0	3	6	0.5
niche	0	0	1	1	1.0
nich	1	1	1	3	0.3333333333333333
nick	0	0	6	6	1.0
nic	2	11	9	22	0.4090909090909091
niece	0	0	1	1	1.0
nif	0	0	3	3	1.0
nigh	0	21	1	22	0.045454545454545456
night	0	1	20	21	0.9523809523809523
nights	4	0	1	5	0.2
nig	1	22	5	28	0.17857142857142858
nil	0	0	1	1	1.0
nim	0	0	3	3	1.0
nine	0	0	6	6	1.0
ninth	0	0	1	1	1.0
nin	1	7	3	11	0.2727272727272727
nip	0	0	7	7	1.0
nir	0	0	1	1	1.0
nit	14	0	2	16	0.125
nix	0	0	3	3	1.0
ni	0	83	25	108	0.23148148148148148
noc	0	0	3	3	1.0
nod	0	1	8	9	0.8888888888888888
node	0	0	1	1	1.0
nog	0	0	1	1	1.0
noise	0	0	3	3	1.0
nois	2	3	6	11	0.5454545454545454
noi	0	9	2	11	0.18181818181818182
nom	3	0	8	11	0.7272727272727273
nonce	1	0	1	2	0.5
none	6	1	3	10	0.3
nones	1	0	1	2	0.5
non	1	5	95	101	0.9405940594059405
nook	0	0	1	1	1.0
noon	0	0	4	4	1.0
noose	0	0	1	1	1.0
noo	0	6	1	7	0.14285714285714285
nope	0	0	1	1	1.0
nor	0	14	16	30	0.5333333333333333
norm	8	0	1	9	0.1111111111111111
north	1	0	13	14	0.9285714285714286
nos	0	5	11	16	0.6875
nose	0	0	3	3	1.0
nosh	0	0	2	2	1.0
not	22	10	5	37	0.13513513513513514
notch	0	0	2	2	1.0
note	2	1	5	8	0.625
notes	0	0	1	1	1.0
noth	0	0	2	2	1.0
nouak	0	0	1	1	1.0
noun	0	0	1	1	1.0
nour	0	0	2	2	1.0
nou	0	4	1	5	0.2
nov	5	0	8	13	0.6153846153846154
now	3	0	2	5	0.4
nox	0	0	2	2	1.0
noz	0	0	1	1	1.0
no	0	219	45	264	0.17045454545454544
nub	1	0	2	3	0.6666666666666666
nude	0	0	1	1	1.0
nudge	1	0	1	2	0.5
nudg	0	1	2	3	0.6666666666666666
nud	1	4	2	7	0.2857142857142857
nug	1	0	2	3	0.6666666666666666
nui	0	0	1	1	1.0
null	5	0	1	6	0.16666666666666666
nul	0	1	5	6	0.8333333333333334
numb	3	0	4	7	0.5714285714285714
num	14	4	6	24	0.25
nun	0	0	5	5	1.0
nup	0	0	2	2	1.0
nurse	4	0	4	8	0.5
nurs	0	4	5	9	0.5555555555555556
nur	0	9	4	13	0.3076923076923077
nut	6	1	13	20	0.65
nuts	1	0	1	2	0.5
nuz	0	0	1	1	1.0
nu	0	62	38	100	0.38
nymph	2	0	1	3	0.3333333333333333
nym	0	1	2	3	0.6666666666666666
ny	0	3	2	5	0.4
oaf	0	0	3	3	1.0
oak	1	1	3	5	0.6
oaks	0	0	1	1	1.0
oar	0	3	2	5	0.4
oared	0	0	1	1	1.0
oars	0	0	2	2	1.0
oat	0	1	4	5	0.8
oath	0	0	1	1	1.0
oa	1	17	1	19	0.05263157894736842
ob	26	0	77	103	0.7475728155339806
oc	9	0	40	49	0.8163265306122449
odd	0	1	6	7	0.8571428571428571
odds	0	0	1	1	1.0
ode	1	0	1	2	0.5
od	11	8	1	20	0.05
oed	1	0	2	3	0.6666666666666666
oeu	0	0	2	2	1.0
oe	0	4	1	5	0.2
off	23	0	13	36	0.3611111111111111
oft	2	0	1	3	0.3333333333333333
of	0	14	25	39	0.6410256410256411
ohm	0	0	2	2	1.0
oil	0	0	9	9	1.0
oink	0	0	1	1	1.0
oint	0	0	1	1	1.0
ok	3	0	1	4	0.25
old	0	0	6	6	1.0
ol	8	6	9	23	0.391304347826087
ome	4	0	2	6	0.3333333333333333
om	8	2	12	22	0.5454545454545454
once	0	0	1	1	1.0
one	2	0	3	5	0.6
on	3	4	19	26	0.7307692307692307
oomph	0	0	1	1	1.0
ooze	0	0	1	1	1.0
ooz	0	1	4	5	0.8
oo	0	6	1	7	0.14285714285714285
oph	0	0	1	1	1.0
opp	13	0	1	14	0.07142857142857142
opt	18	0	1	19	0.05263157894736842
op	21	3	45	69	0.6521739130434783
orb	3	0	1	4	0.25
orch	6	0	1	7	0.14285714285714285
ord	13	0	1	14	0.07142857142857142
ore	5	0	1	6	0.16666666666666666
orts	0	0	1	1	1.0
or	28	5	85	118	0.7203389830508474
ost	9	0	1	10	0.1
os	1	1	27	29	0.9310344827586207
oth	0	0	3	3	1.0
ot	1	3	3	7	0.42857142857142855
oua	0	0	1	1	1.0
ouch	0	0	1	1	1.0
ought	0	0	1	1	1.0
ounce	0	0	1	1	1.0
our	0	1	3	4	0.75
ours	2	0	1	3	0.3333333333333333
oust	0	0	2	2	1.0
out	0	0	154	154	1.0
ou	0	164	3	167	0.017964071856287425
over	199	0	1	200	0.005
ov	211	1	5	217	0.02304147465437788
owe	0	0	1	1	1.0
owl	0	0	4	4	1.0
own	0	0	3	3	1.0
ow	0	8	1	9	0.1111111111111111
ox	0	0	19	19	1.0
oys	0	0	3	3	1.0
o	0	637	336	973	0.34532374100719426
pab	0	0	2	2	1.0
pace	2	1	3	6	0.5
paced	0	0	1	1	1.0
pach	0	0	1	1	1.0
pack	0	0	10	10	1.0
pact	0	0	1	1	1.0
